title,content,user_id,specialty_id,video_id,created_at,updated_at
Lung Cancer,"<strong>SIGNS</strong><br /><br /><p>15% Large Cell -> central

30& Squamous -> most common

30% Adenocarcinoma -> present late</p><strong>Small Cell Carcinoma</strong><br /><br /><p>median age of Dx =65-70years</p><p>25% Small Cell -> central</p><strong>NON-SMALL CELL CARCINOMA</strong><br /><br /><p>-General Ca features
-Obstruction + pneumonitis (ie. cough/wheeze/dyspnoea/haemoptysis)
- Chest Wall invasion (i.e. pain, horner's syn/hoarsness of voice ->suggest invasion of symp.chain or rec.laryngeal nerve)</p><p>CLUBBING
Small muscle wasting (1st throacic nerve invasion)
Facial oedema (SVC obstruction)
Lymphadenopathy
Localised bony tenderness on chest wall
LOBAR CONSOLIDATION/COLLAPSE
PLEURAL EFFUSIONS
HEPATOMEGALY</p><p>95%=malignant neoplasm of the bronchus

Others: 2% alveolar, 3% benign</p><strong>Sx</strong><br /><br /><strong>Investigations</strong><br /><br /><p>1) Dips/cultures -> Sputum/pleural cytology
2) Bloods -> FBC, LFTs, Calcium
3) Imaging -> CXR, CT thorax, Staging CT abdo/head, Bone scan
4) Bronchoscopy
5) Functional -> Lung function tests</p><strong>TNM Staging 0-IV</strong><br /><br /><strong>Management</strong><br /><br /><p>Conservative: MDT, Supportive therapies, Palliative Care
MEDICAL: Thoracic irradiation, chemo
SURGICAL: Pulmonary resextion (if stage I/II with good lung function)</p><strong>Prognosis</strong><br /><br /><p>Generally poor
5yr survival: Ia =61%. Ib=38%</p>",350,3,195,2012-12-31 15:39:35 UTC,2012-12-31 15:39:35 UTC
Fluid Prescribing,"<strong>Fluid Prescribing</strong><br /><br /><strong>Compartment Model</strong><br /><br /><p>ICF: 28L --> 

ECF: 14L --> Interstitial Fluid (outside the blood vessel), Plasma, Transcellular (e.g. cerebral fluid)</p><p>1) Aldosterone Production (Na reabsorption, K secretion)

2) ↑ sympathetic activation

3) Vasoconstriction

4) ADH secretion
</p><strong>HYPONATRAEMIA</strong><br /><br /><strong>HYPERNATRAEMIA</strong><br /><br /><p>Causes: 
1)Insufficient fluid intake 
2)Water loss increased rel. to Na loss 
   (e.g. diabetes insipidus, osmotic diuresis, sweating)

Mx... REPLACE THE WATER SLOWLY (5% oral dextrose)</p><p>130-135: Asymtomatic
125-130: MILD- N/V, mild disorientation 
              Tx: hypo (0.9% NaCl), euvo (1L fluid restrict), hyper (euvo +diuretics)
115-125: MODERATE- confusional state
<115 SEVERE- seizures, coma
 
MUST CHECK: hydration, urinary sodium (20)

Volume status: hypo/normo/hypervolaemia?
-normovolaemia--> SIADH (malignancy,lung/CNS pathology, also occurs in hypothyroidism, drugs) 
-hypovolaemia--> urinary Na>20 ...renal loss (diuretic excess/osmotic diuresis/mineralocorticoid deficiency/salt wasting nephropathy)
                     -->urinary Na<20...extra-renal loss (vomiting, diarrhoea, 3rd space losses)
-hypervolaemia --> urniary Na >20 (acute/chronic Renal Failure)
                      --> <20... extra-renal loss (hepatic cirrhosis + ascites/CCF)</p><p>60-40-20 rule

60% Water
40% Intracellular
20% Extracellular</p><strong>Electrolytes</strong><br /><br /><strong>Angiotensin II</strong><br /><br /><p>Intra- Renal System: 

Stimulated by Reduced renal perfusion

Actioned by... Renin-Angiotensin-Aldosterone System (RAA)- POSITIVE
ANF - NEGATIVE</p><p>Extra-renal system: 

Stimulated by- Osmo- & Baroreceptors

Action by- ADH (post.pituitary)</p><strong>Starling Forces</strong><br /><br /><p>Arteriole end: net fluid LOSS

Venule:net fluid REABSORPTION</p><p>Cations:
ICF --> K [3.5-5.0]
ECF --> Na [135-145]

Anions
ICF --> Proteins + Phosphate
ECF --> Cl + HCO (bicarb) [22-26]

Distributed by OSMOTIC FORCES & Starling forces

OSMALALITY= total no. of solute particles in solvent. 
- Normally 280-295mosmol/kg
- ICF=ECF
- Calculate osmalality = CHARGED + UNCHARGED 
Charged = Na + K+ Cl + HCO
Uncharged= Urea + Glucose</p><p>Exudates (>25g/L)
a) Change in vessel permeability (ie. stuff can ""leak out"")

Causes:
Malignancy
Infection
Inflammation (RA/Lupus)</p><strong>Daily Requirements</strong><br /><br /><p>Electrolytes:

Na ~100mmol

K~ 60mmol</p><p>Transudates- (<25g/L)
1) Change in pressure gradient
2) Change in oncotic pressure of blood

CAUSES:
Cardiac Failure
Liver Cirrhosis (alt. of oncotic pressure)
Hypoalbuminaemia
SVC obstruction (alters pressure gradient)
Constrictive Pericarditis</p><p>Water - 40mg/kg/day</p><strong>Salt & Water Homeostasis</strong><br /><br />",350,9,40,2012-12-31 15:39:35 UTC,2012-12-31 15:39:35 UTC
Pneumonia LIVE,"<strong>Lung Infections</strong><br /><br /><p>We'll talk about TB at the end.</p><strong>Definition</strong><br /><br /><p>Infection & inflammation of the lung paenchyma
the most pathogens are bacterial.
We'll go through each of those & some of the antibiotics you might want to use.

When you look at someone with pneumonia try and identify host & pathogen factors that may have lead to the cause of the pneumonia - we'll go through that in a second.

So, immune related.
Non-immune related: so if they don't have any immunodeficiency they might have a mechanical deficiency (catagenous syndrome - has cilia that doesn't work - risk of retained secretions & develop a pneumonia more easily - likewise Cystic fibrosis are more prone to lung infections.)

Also related to the pathogen. So if you have a very VIRIAL pathogen then that's going to produce pneumonia who may be immuno-competent. And also the size of the dose. If you have one bacterium come in, then you're very unlikely to develop a pneumonia, whereas if you are sitting next to someone all day with a virus then you're more likely to pick up that virus, and again we'll see that with TB (the biggest risk factor with TB transmission is how long you spend with someone who's positive.

There are various methods of spread.

The most common one we think of is where the pneumonia is spread by droplet transmission in the air. So you breathe in and inhale bacteria.
It can also be caused by aspiration of your own nasopharygeal or gastric flora, so you give it to yourself, and you see aspiration pneumonias in people with neuromuscular disorders and such things.

Also, it can be spread haematogenously (I've said that right). That means it's come from somewhere else. If you've got a septic arthritis (perhaps with staph aureus) or you've got endocarditis, then that may spread to the lung via the blood - if you get a septicaemia.

Most common spread via air.</p><strong>Types</strong><br /><br /><p>There are various different types...

CAP/HAP - that's probably the biggest distinction in different pathogens.
Empyema - infection of fluid with with lung pleural space

CAP - in community. (exactly what it says on tin). most likely organisms...
</p>",316,3,121,2012-12-31 15:39:31 UTC,2012-12-31 15:39:31 UTC
Upper GI Pathology,<p>achalasia: disorder of relaxation of oesaphageal sphincter .... leads to squamous cell carcinoma. on x ray birds peak appearance. </p>,305,4,26,2012-12-31 15:39:30 UTC,2012-12-31 15:39:30 UTC
Cystic Fibrosis,"<strong></strong><br /><br /><p>What pattern of inheritance best describes that of CF?
Autosomal dominant
Autosomal recessive
Sex-linked
Non-Mendelian
...or some other rubbish!

Question 2
In caucasian populations, what is the carrier rate for CF...?
1 in 35
1 in 12
1 in 25-
1 in 15
1 in 50

Question 3
Which gene is implicated in CF?
,,,
CFTR
...

(Epi.l cells of airways, ducts of pancreas, sweat glands, bilisystem and vas deferens)

Question 4
Affects which of the following...?
CHLORIDE CHANNEL
Sodium channel
Na/K channel
Ca2+ channel

OOPS - no! (2m44s - return)

</p>",289,22,175,2012-12-31 15:39:28 UTC,2012-12-31 15:39:28 UTC
Hypertension,<strong>Key Figure</strong><br /><br /><strong>Why treat?</strong><br /><br /><p>140/90</p><p>Risk of heart attack or stroke</p><p>Time now for a fairly long narrative to gauge how it looks when create a PDF</p><strong>List of Facts</strong><br /><br /><p>Fact 1 this is the first fact</p>,278,2,6,2012-12-31 15:39:26 UTC,2012-12-31 15:39:26 UTC
Basic Principles,<strong></strong><br /><br /><strong>A Big Heading on Cardiology</strong><br /><br /><strong>A mid-level heading</strong><br /><br /><p>And some normal text</p>,278,2,5,2012-12-31 15:39:26 UTC,2012-12-31 15:39:26 UTC
The Outer Ear,"<p>Disorders of the outer ear
- ear wax - normally moves laterally along the canal, encouraged to do so by movement of skin epithelium. Discourage use of cotton buds. Ear wax impaction causes conductive deafness. 
- traumatic haematoma of the external ear. Occurs when blood builds up between the perichondrium and the cartilage. Causes disruption of blood supply to the cartilage- scarring, cauliflower ear. Haematomas should be drained with a wide bore needle, or excised. 
- infection - otitis externa - acute v chronic. acute otitis externa, boil in the external auditory meatus. Always in the outer third as this is the only bit with hair follicles. Presents acutely with pain that is made worse by moving the ear or chewing. Readily relieved by bursting the boil. Treatment is usually with daily glycerol and icthammol wicks. If there is any evidence of spreading cellulitis then consider antibiotics. Chronic otitis externa - Singapore ear, Hong Kong ear - charcaterised by itching, painless, discharge. Treatments include antibiotic and steroid eardrops (gentamicin and hydrocortisone), can use alluminium acetate for pseudomonas, nystatin for fungal. Viral ear infection otitis externa haemorrhagica or bullous myrangitis - painful blood blisters on the EAM or ear drum, when the rupture blood erupts. Treatment is with analgesia and reassurance as this usually gets better with time. Ramsay Hunt Syndrome - HSV migrates along the geniculate ganglion. Also facial nerve palsy. Treatment is with aciclovir. 
- Neoplastic lesions in the outer ear - two sites - pinna or in the EAM. Pinna - top of the pinna due to sunlight exposure (BCC SCC) need wide local excision. EAM - single pedunculated benign osteoma - outer part of EAM. Easy to remove surgically. Multiple exostoses - smooth sessile - common in swimmers - swimmers should be encouraged to drain water from their ears. </p>",262,19,,2012-12-31 15:39:25 UTC,2012-12-31 19:16:06 UTC
Hoarse Voice,"<p>Hoarseness (dysphonia) is the cardinal symptom of laryngeal disease. 
Dysphonia for longer than three weeks should be diagnosed as carcinoma until proven otherwise. Simple benign causes usually clear up within a week or two. Laryngeal carcinoma is easily treatable with radiotherapy. 
Causes
- carcinoma
- acute laryngitis
- chronic laryngitis
- laryngeal trauma - banging together of the vocal chords causes laryngeal oedema. 
- Singer's nodules/Clergyman's throat - small ones disappear with voice rest, whereas larger ones require surgery
- Recurrent laryngeal nerve palsy - intrinsic muscles of the larynx are supplied by the recurrent laryngeal nerve

The nerve descends from the nucleaus ambiguus in the brainstem, through the jugular foramen, then alongside the pharynx in the neck, and on the left side around the ligamentum arteriosum into the chest. 

Carcinoma of the larynx, virtually never occurs in non-smokers. Location: 70% are glottic or on the vocal chords, 20% are supraglottic, and 10% are subglottic. Lesions tend to present very early because only a small lesion is required for it to cause hoarseness of the vocal chords. 

Most patients are treated successfully with radiotherapy. 

Hysterical aphonia, usually occurs in young females. Needs to treat psychiatric cause. 

Congenital cysts. Warts (juvenile laryngeal papillomata, usually disappear at puberty). </p>",262,19,,2012-12-31 15:39:25 UTC,2012-12-31 19:16:06 UTC
done,<strong></strong><br /><br />,231,22,95,2012-12-31 15:39:23 UTC,2012-12-31 15:39:23 UTC
Note Title,<strong>boo</strong><br /><br /><p>how are ya?</p>,231,20,,2012-12-31 15:39:23 UTC,2012-12-31 15:39:23 UTC
The Febrile Child,"<p>want to rule out meningitis, pneumonia, septic arthris and UTI. 

nice guidelines: 
ABCDE
traffic light system .
 
colour, activity, respiratory, hydration,other - eg non blanching rash.

record: temp, hr, rr (signs of resp distress), cap refill. 

pitch study - encourage fluids,  paracetamol or ibuprofen, lose fluids. educate parents about fever, give leaflet. tell them to bring kid back if not we</p>",223,22,95,2012-12-31 15:39:21 UTC,2012-12-31 15:39:21 UTC
Thyroids and Parathyroid Disease,<strong>Hyperthyroidism</strong><br /><br />,223,5,,2012-12-31 15:39:21 UTC,2012-12-31 19:16:06 UTC
Pituitary and Adrenal Disease,"<p>Pituitary:

ant pit - LH, FSH, TSH, ACTH, GH, prolactin

post pit - ADH, Oxytocin


1) horonanal probs - too much / too little

2) mass effect - 

non specific  - headache (morning)

bitemp hemianopia - optic chiasm

3, 4, 6 - diplopia. (cavernous sinuses)


Pituitary Adenoma

a) non functional - v common, microadenomas (less than 1 cm)

b) functional - produce hormones, they tend to be microadenomas too! </p><strong>Prolactinoma</strong><br /><br /><p>postmen women/men - present late;  non specific symptoms eg headaches etc etc

premen women - present early.  direct stimulation of lactation, NF--> menst cycle disturbance. 

Ix - basal prolactin, MRI pituitary.

Rx - dopamine agonists - bromocriptine, cabergoline

 - transphenoidol surgery (SE - hypopit, can come back) </p><strong>GH secreting adenoma</strong><br /><br /><p>kids---> gigantism

adults--> acromegaly 

sweating

carpal tunnel syndrome

DM

accelerated atherogenesis. 

Ix - serum IGF1, glucose tol test

Rx - surgery is best; if not appropriate due to cormobidities etc can do radiotherapy, somatostatin analogues. </p><strong>ACTH adenoma</strong><br /><br /><p> - hypokalaemia, and hypernatraemia. </p><strong>Hypopituitarism</strong><br /><br /><p>usually partial

causes - macroadenoma, mets, iatrogenic, head injury, sheehans synd (post partum haemmorhage). </p><strong>DI</strong><br /><br /><p>crania - no ADH

nephrogenic - kidney not responding ADH


poly uria, polydypsia, no glucose in urine

Dx - water deprivation test. measuring ability of kidneys to concentrate the urine. 

 - if pit origin - ADH replacement (despopressin intranasally)
 
</p><strong>Steroid hormone disorders</strong><br /><br /><p>Cortex - 80% - G - Aldosterone

                      F - costisol

                      R - androgens. 

medulla - 20%  - adrenaline, noradrenaline


</p><strong>TOO MUCH ALDOSTERONE</strong><br /><br /><p>conns</p><strong>TOO MUCH CORTISOL</strong><br /><br /><p>cushings syndrome</p><strong>TOO MUCH ANGROGENS</strong><br /><br /><p>virulisation synd</p><strong>Glucocoricoid excess</strong><br /><br /><p>a) Exogenous

b) endogenous - pit adenoma

                      - adrenal tumour/hyperplasia

                       - ectopic production
                        



1) midnight plasma cortisol (circadian rhythm - should be low, but if cushings will be high)

2) low dose dex supp test


What is the cause?

1) plasma ACTH - will be high if ectopic or adenoma. if now - it is being suppressed, which means its an adrenal problem or exogenous

2) high dose dex supp test.  - pit adenoma - cortisol is suppressed, if ectopic - won't be suppressed. 




</p><strong>Mineralocorticoids excess</strong><br /><br /><p> - hypertension

 - hypokalaemia

 - conns

causes  - primary (reduced REN) - adrenal adenoma, or bilat hyperplasia. 

secondary (increased REN)  - RAAS activation due to heart failure etc. </p><strong>acute insuffic of mineralocort </strong><br /><br /><p> -  - low BP

 - low glucose

 - hyperkalaemia, hyponatraemia. (opp of cushings!!)

can be caused by DIC, decomp Addisons due to infection/acute stressor, stopping long term steroids quickly. 
</p><strong>Chronic insuffic of mineralocort</strong><br /><br /><p> - non specific eg dizziness, depression etc etc

 - look for HYPERPIG OF PALMAR CREASES 

 - POSTURAL HYPOTENSION

 - VITILIGO AND OTHER AUTOIMMUNE DISEASE EG DM1, THROID

Dx - cortisol, short syncth test. </p><strong>Medulla  - phaeochromocytoma</strong><br /><br /><p> - hypertension

 - anxiety

 - hot flushes

rule of 10 - 10% are bilat, malig, extra renal

Dx - 24 hr urine collection - VMA

CT adrenals

Rx - phenoxybenzamine. 

     - surgery</p><strong>Diabetes</strong><br /><br />",223,5,27,2012-12-31 15:39:21 UTC,2012-12-31 15:39:21 UTC
Paediatric Cardiology,"<strong>Foetal Anatomy</strong><br /><br /><p>mother - oxy blood via umb vein ---> ivc - RA. 

ductus venosus - connects the umbilical vein to IVC. HIGHLY OXY BLOOD

ductus arteriosus - connects pulm artery to aorta.

Foramen ovale - need to bypass blood away from RA and into LA ---> aorta. </p><strong></strong><br /><br /><strong>Anatomy of circulation</strong><br /><br /><p>Umbilical artery carried oxygenated blood from mother via placenta --> ivc--> RA.

Vuctus venosus - connects umbilical vein to IVC (oxygenated blood). 

Ductus arteriosus - connects pulmonary artery to aorta. 

Foramen ovale - connects RA to LA. 

</p><strong>ASD</strong><br /><br /><p>'hole in the heart' 

 - 1 in 1, 500 (v common)

 - fixed splitting of S2
 - ECG - prolonged PR (problems there in the atrium), axis deviation

 - CXR - RV hypertrophy, cardiomegaly ,enlarged pulmonary markings. 

Rx-

 if ill - surgery. 

</p><p>'hole in the heart' 

 - 1 in 1, 500 (v common)

 - fixed splitting of S2
 - ECG - prolonged PR (problems there in the atrium), axis deviation

 - CXR - RV hypertrophy, cardiomegaly ,enlarged pulmonary markings. 

Rx-

 if ill - surgery. 

</p><strong>VSD</strong><br /><br /><p> - most common congenital cardiac anomoly

 - assoc with downs. 

 - signs - breathless, poor feeding, FTT

 - panystolic murmur, loud S2. 

ECG - T wave involvement in V1, axis deviation. 

Rx - medical - digoxin, diuretics. 
     - surgical - caution as near AVN. </p><strong>AVSD</strong><br /><br /><p>ASD and VSD

Downs</p><strong>PDA</strong><br /><br /><p>aortic blood --> pulm aorta. 

assoc with maternal rubella during preg, and premature. 

 - machinery murmur - best heard below L clavicle. 

Rx - medical - fluid restiction, Indomethacin

     - surgical closure. 

</p><p>aortic blood --> pulm aorta. 

assoc with maternal rubella during preg, and premature. 

 - machinery murmur - best heard below L clavicle. 

Rx - medical - fluid restiction, Indomethacin

     - surgical closure. 

</p><strong>3 Ts  = cyanotic</strong><br /><br /><strong>3 Ts  = cyanotic</strong><br /><br /><p>Tetralogy of Fallot

 - 400 per million births

 - linked to Di George

PROVE - 
Pulmonary stenosis. 
R ight vent hypertrophy
Overriding aorta. 
VSD
Ejection systolic murmur (pulmonary)

Dx - CXR - boot shaped heart</p><strong>Transposition of the great arteries</strong><br /><br /><strong>Transposition of the great arteries</strong><br /><br /><p>Levo - ventricles are swapped but vessels aren't. 

Dextro - when vessels are switched. 

often has ASD to compensate </p><strong>Tricupspid atresia</strong><br /><br /><p>dont have a tricuspid valve

need ASD to get blood to RV. </p><strong></strong><br /><br />",223,22,93,2012-12-31 15:39:21 UTC,2012-12-31 15:39:21 UTC
